c0,c1,c2,c3,Requested_tolerance,estimated_error,l0,l1,l2,l3,Total_retrieve_size,MaxErr,MSE,PSNR
2.95,3.89,4.52,3.45,11586.2,10530.6,7,7,9,9,27203,1232.9,27.791,86.8398
0.26,1.79,1.74,0.74,11586.2,8693.76,4,6,8,7,11643,3751.25,63.0888,83.2793
4.62,4.19,2.02,1.64,11586.2,11522.6,7,7,9,7,16807,2779.82,39.8222,85.2776
3.23,2.44,2.58,4.08,11586.2,8482.56,7,7,9,9,27203,1232.9,27.791,86.8398
4.7,0.12,1.64,2.52,11586.2,10214.4,6,4,8,8,15477,2860.47,70.3769,82.8045
1.91,0.04,3.18,1.78,11586.2,11363.8,6,3,9,7,13592,4500.98,81.9074,82.1456
2.75,0.17,2.15,3.95,11586.2,11343.4,6,5,9,8,18608,1987.22,52.1213,84.1087
0.99,4.16,1.44,0.4,11586.2,10992.6,5,6,8,6,9823,5747.17,73.6381,82.6078
0.9,5.32,3.11,4.14,11586.2,10608.6,5,7,9,9,26184,1232.9,33.3991,86.0415
2.76,4.84,4.34,2.69,11586.2,10562.6,7,7,10,8,25576,1351.11,26.9915,86.9666
1.2,3.51,0.04,0.01,11586.2,9167.77,4,6,4,0,2145,56843.3,393.592,75.3284
3.05,1.07,1.65,1.31,11586.2,10621.4,6,6,8,7,12220,3903.25,54.5275,83.9127
4.65,5.22,2.6,3.03,11586.2,9032.96,7,7,9,9,27203,1232.9,27.791,86.8398
0.94,4.59,4.06,0.89,11586.2,10634.2,5,7,9,7,15788,2875.82,45.4287,84.7055
4.35,3.15,3.78,4.65,11586.2,10801.9,7,7,9,9,27203,1232.9,27.791,86.8398
0.99,0.74,3.65,3.24,11586.2,11384.3,6,6,9,8,19322,1632.33,40.3828,85.2169
1.24,4.31,1.91,2.96,11586.2,10542.1,6,7,9,8,20619,1504.38,34.4673,85.9048
0.43,1.01,1.78,2.67,11586.2,10368,5,6,8,8,16189,2378.42,49.033,84.374
0.02,2.92,5.38,3.61,11586.2,7987.2,3,7,10,9,30301,1561.3,36.3349,85.6756
4,3.32,2.25,2.49,11586.2,9615.36,7,7,9,8,21207,1467.63,31.4755,86.2991
4.84,3.16,4.94,2.56,11586.2,10009.6,7,7,10,8,25576,1351.11,26.9915,86.9666
5.49,4.27,4.3,4.25,11586.2,9442.56,7,7,10,9,31572,1076.34,23.3232,87.601
5.09,0.97,5.15,4.48,11586.2,11505.9,7,6,9,9,25906,1556.83,33.7102,86.0012
2.78,0.88,4.89,2.74,11586.2,9372.16,7,6,10,8,24279,1561.51,32.9258,86.1035
4.45,0.48,1.39,3.92,11586.2,7921.92,7,6,8,9,23204,1768.2,39.6967,85.2913
3.14,2.82,2.9,3.02,11586.2,11402.2,6,7,9,8,20619,1504.38,34.4673,85.9048
1.74,0.12,3.78,1.9,11586.2,8698.88,6,4,9,8,18179,3047.35,64.3231,83.1952
1.42,2.87,2.41,3.81,11586.2,8202.24,6,7,9,9,26615,1232.9,30.784,86.3956
2.72,5.24,0.08,2.41,11586.2,8970.24,6,7,6,8,15621,5328.48,70.1797,82.8167
2.56,2.35,4.52,1.18,11586.2,11320.3,6,7,9,7,16219,2794.42,42.8156,84.9628
3.43,2.04,1.08,4.21,11586.2,8006.4,7,7,8,9,24501,1578.88,33.7538,85.9956
5.17,3.52,1.33,5.17,11586.2,10481.9,7,7,8,9,24501,1578.88,33.7538,85.9956
4.47,4.89,4.21,1.03,11586.2,9450.24,7,7,10,7,21176,2663.78,35.3762,85.7917
0.46,3.65,1.79,1.2,11586.2,10685.4,5,7,8,7,13086,3499.63,51.2507,84.1818
1.85,0.27,4.81,2.61,11586.2,11297.3,6,5,9,8,18608,1987.22,52.1213,84.1087
1.52,0.82,1.85,4.27,11586.2,9390.08,6,6,8,9,22616,1839.21,42.6652,84.9781
3.64,2.9,3.69,1.9,11586.2,10086.4,6,7,9,8,20619,1504.38,34.4673,85.9048
0.58,3.1,2.33,1.4,11586.2,10004.5,5,7,9,7,15788,2875.82,45.4287,84.7055
5.04,0.89,3.37,4.56,11586.2,9676.8,7,6,9,9,25906,1556.83,33.7102,86.0012
1.48,5.28,2.54,5.03,11586.2,10833.9,6,7,9,9,26615,1232.9,30.784,86.3956
1.64,4.76,1.29,2.9,11586.2,11438.1,6,7,8,8,17917,2066.06,40.4065,85.2143
0.16,2.27,0.9,2.55,11586.2,11397.1,4,6,7,8,14425,3152.32,68.8586,82.8993
1.23,2.82,5.5,2.16,11586.2,8998.4,6,7,10,8,24988,1441.18,29.9733,86.5115
4.76,2.99,0.2,1.71,11586.2,10572.8,6,7,7,7,11899,3777.34,62.0594,83.3508
1.46,0.4,3.44,4.27,11586.2,9088,6,5,9,9,24604,1556.83,48.3598,84.434
4.83,0.48,4.03,4.08,11586.2,9905.92,7,5,9,9,25192,1556.83,45.3751,84.7107
1.68,2.59,4.62,0.21,11586.2,9963.52,5,6,9,6,12525,5390.5,67.6219,82.978
2.38,2.45,4.14,2.93,11586.2,8798.72,7,7,9,9,27203,1232.9,27.791,86.8398
2.26,4.36,4.75,3.27,11586.2,11023.4,6,7,9,9,26615,1232.9,30.784,86.3956
0.22,3.57,0.61,4.25,11586.2,7541.76,5,7,8,9,23482,1515.08,39.3912,85.3248
2.31,0.41,2.57,4.27,11586.2,8435.2,6,5,9,9,24604,1556.83,48.3598,84.434
4.18,1.22,3.25,3.92,11586.2,9126.4,7,6,9,9,25906,1556.83,33.7102,86.0012
2.77,2.48,4.87,4.15,11586.2,11215.4,6,7,9,9,26615,1232.9,30.784,86.3956
5.36,1.87,4.36,2.86,11586.2,9733.12,7,7,10,8,25576,1351.11,26.9915,86.9666
0.85,3.4,2.77,0.15,11586.2,10306.6,5,7,8,5,9513,9572.4,80.1388,82.2404
2.33,5.37,1.49,0.67,11586.2,9738.24,5,7,8,7,13086,3499.63,51.2507,84.1818
4.38,2.59,3.01,3.86,11586.2,8921.6,7,7,9,9,27203,1232.9,27.791,86.8398
0.94,1.17,1.27,2.23,11586.2,8847.36,5,6,8,8,16189,2378.42,49.033,84.374
5.21,5.48,4.05,1.09,11586.2,10681.6,7,8,9,7,19457,2845.83,35.6991,85.7523
1.35,0.92,2.82,5.4,11586.2,10050.6,5,6,9,9,24887,1556.83,39.331,85.3315
4.32,5.5,0.76,3.69,11586.2,8704,7,7,8,9,24501,1578.88,33.7538,85.9956
2.25,0.83,0.12,5.53,11586.2,8071.68,6,6,6,9,20320,5652.96,72.5132,82.6747
0.59,4.4,3.79,3.2,11586.2,9712.64,5,7,9,9,26184,1232.9,33.3991,86.0415
2.92,3.08,3.16,1.86,11586.2,9369.6,6,7,9,8,20619,1504.38,34.4673,85.9048
4.12,1.41,4.01,5.49,11586.2,10977.3,7,7,9,9,27203,1232.9,27.791,86.8398
3.15,0.8,5.05,0.16,11586.2,11043.8,5,5,9,5,10204,9649.3,91.9328,81.6441
1.39,5.3,2.35,2.73,11586.2,11422.7,5,7,9,8,20188,1515.58,37.0882,85.5865
3.98,0.2,1.4,3.89,11586.2,7769.6,7,5,8,9,22490,2292.23,51.4992,84.1608
2.08,1.76,5.51,5.52,11586.2,9907.2,6,7,10,9,30984,1076.34,26.3062,87.0783
5.25,5.1,2.04,2.85,11586.2,11209,7,7,9,8,21207,1467.63,31.4755,86.2991
4.57,3.09,0.43,1.02,11586.2,10273.3,6,6,7,7,10602,4028.95,67.8845,82.9611
3.61,1.48,3.61,5.19,11586.2,11450.9,6,6,9,9,25318,1556.83,36.6919,85.6331
2.03,4.75,3,0.14,11586.2,11389.4,6,7,8,5,9944,9652.4,77.4859,82.3866
0.27,5.05,4.24,3.81,11586.2,10967,5,7,9,9,26184,1232.9,33.3991,86.0415
2.07,2.37,4.46,2.79,11586.2,9740.8,6,7,10,8,24988,1441.18,29.9733,86.5115
2.42,2.78,1.28,5.12,11586.2,9907.2,6,7,8,9,23913,1614.88,36.7337,85.6282
4.01,0.66,3.05,2.18,11586.2,9966.08,6,5,9,8,18608,1987.22,52.1213,84.1087
1.35,2.81,1.64,2.58,11586.2,10772.5,5,7,8,8,17486,2066.06,43.0699,84.9371
0.02,1.57,0.51,3.33,11586.2,10598.4,2,6,7,8,14282,3690.04,82.5578,82.1113
0.06,1.4,1.72,0.41,11586.2,9871.36,3,5,8,6,8857,5492.2,92.8579,81.6006
1.43,4.38,0.57,5.45,11586.2,10890.2,5,7,7,9,21864,3024.3,53.133,84.0252
5.35,3.57,0.96,5.54,11586.2,10151.7,7,7,8,9,24501,1578.88,33.7538,85.9956
4.58,2.42,3.89,0.04,11586.2,8944.64,6,6,9,4,10609,19679,130.861,80.1107
3.28,2.83,1.94,4.93,11586.2,11310.1,6,7,8,9,23913,1614.88,36.7337,85.6282
2.98,4.24,1.47,0.22,11586.2,9548.8,6,7,8,5,9944,9652.4,77.4859,82.3866
5.51,2.98,3.36,4.98,11586.2,10771.2,7,7,9,9,27203,1232.9,27.791,86.8398
0.62,5.54,5.38,2.14,11586.2,10291.2,5,7,10,8,24557,1459.11,32.6209,86.1439
0.48,1.28,5.25,0.65,11586.2,9594.88,5,6,9,7,14491,3147.12,51.3612,84.1725
5.54,2.25,4.83,0.03,11586.2,11269.1,8,8,11,0,26414,62178.2,236.878,77.5336
0.43,0.52,2.38,4.25,11586.2,7541.76,5,6,9,9,24887,1556.83,39.331,85.3315
5.44,0.9,3.29,4.17,11586.2,9256.96,7,6,9,9,25906,1556.83,33.7102,86.0012
3.18,4.52,2.53,0.29,11586.2,10685.4,6,7,8,6,11551,5619.68,65.0014,83.1496
1.45,0.36,2.02,3.34,11586.2,10017.3,6,5,9,8,18608,1987.22,52.1213,84.1087
0.37,2.81,3.69,3.14,11586.2,8622.08,5,7,9,9,26184,1232.9,33.3991,86.0415
1.65,0.08,5.44,2.2,11586.2,11248.6,5,4,9,8,17748,2834.36,66.9621,83.0205
3.33,2.92,0.05,4.88,11586.2,7754.24,6,7,6,9,21617,5620.61,66.575,83.0457
1.29,2.73,4.87,0.65,11586.2,11105.3,5,6,9,7,14491,3147.12,51.3612,84.1725
1.25,0.78,2.26,5.28,11586.2,11473.9,5,6,8,9,22185,1712.2,45.3466,84.7134
2.96,2.72,1.02,0.07,11586.2,10772.5,5,6,7,4,5858,19520.9,152.09,79.4578
3.33,3.57,1.34,1.38,11586.2,11077.1,6,7,8,7,13517,3651.63,48.5953,84.4129
2.88,3.77,1.26,5.11,11586.2,10480.6,6,7,8,9,23913,1614.88,36.7337,85.6282
0.36,4.08,1.96,2.09,11586.2,10567.7,5,7,8,8,17486,2066.06,43.0699,84.9371
1.33,3.69,3.43,2.81,11586.2,11497,6,7,9,8,20619,1504.38,34.4673,85.9048
0.47,1.72,4.31,0.96,11586.2,10347.5,5,6,9,7,14491,3147.12,51.3612,84.1725
0.71,0.87,1.5,2.77,11586.2,10890.2,5,5,8,8,15475,2832.87,60.8759,83.4344
5.48,0.98,3.65,4.13,11586.2,9671.68,7,6,9,9,25906,1556.83,33.7102,86.0012
3.43,1.77,0.67,0.22,11586.2,9917.44,5,6,7,5,6598,9243.83,99.0553,81.3201
0.53,1.97,0.24,1.49,11586.2,10629.1,4,6,6,7,9347,6419.96,92.4339,81.6205
1,3.49,2.1,1.31,11586.2,9815.04,5,7,9,7,15788,2875.82,45.4287,84.7055
2.55,0.2,5.25,3.58,11586.2,11082.2,6,5,10,8,22977,1771.93,47.721,84.4917
2.15,4.32,3.96,2.64,11586.2,9921.28,7,7,10,8,25576,1351.11,26.9915,86.9666
1.51,3.27,3.91,1.21,11586.2,11407.4,5,7,9,7,15788,2875.82,45.4287,84.7055
3.09,1.45,0.28,0.96,11586.2,9292.8,5,6,6,7,9493,6131.96,86.5752,81.9049
3.03,2.73,0.4,2.51,11586.2,10350.1,6,6,7,8,15002,3306.04,60.3377,83.4729
0.54,2.52,3.76,1.06,11586.2,11049,5,6,9,7,14491,3147.12,51.3612,84.1725
5.5,3.08,3.54,5.27,11586.2,11302.4,7,7,9,9,27203,1232.9,27.791,86.8398
0.06,2.33,1.79,1.51,11586.2,11166.7,3,7,8,7,12834,3499.63,58.6556,83.5957
5.49,2.07,1.25,3.93,11586.2,8346.88,7,7,8,9,24501,1578.88,33.7538,85.9956
3.99,0.64,2.28,3.42,11586.2,10505,7,6,9,8,19910,1614.92,37.4023,85.5499
4.49,4.52,4.51,3.51,11586.2,11101.4,7,7,9,9,27203,1232.9,27.791,86.8398
5.02,1.06,3.74,0.45,11586.2,9886.72,6,6,9,6,12956,5513,64.977,83.1512
3.9,2.28,4.52,4.18,11586.2,10575.4,7,7,9,9,27203,1232.9,27.791,86.8398
2.42,3.1,0.7,2.83,11586.2,10869.8,6,7,7,8,16299,3163.93,54.5056,83.9144
0.5,0.03,3.48,4.08,11586.2,8243.2,5,3,9,9,23557,4657.45,72.611,82.6688
0.92,4.93,4.3,2.81,11586.2,10716.2,6,7,10,8,24988,1441.18,29.9733,86.5115
4.6,2.71,1,2.42,11586.2,10956.8,6,6,8,8,16620,2145.77,46.3457,84.6187
1.74,0.07,5.49,2.54,11586.2,11555.8,6,4,9,8,18179,3047.35,64.3231,83.1952
0.46,2.55,5.22,4.98,11586.2,9313.28,5,7,10,9,30553,1076.34,28.9479,86.6627
4.3,4.01,5.3,4.88,11586.2,10314.2,7,7,10,9,31572,1076.34,23.3232,87.601
4.11,3.79,1.75,3.89,11586.2,10033.9,7,7,8,9,24501,1578.88,33.7538,85.9956
4.15,0.52,0.03,4.29,11586.2,11404.8,6,5,5,8,13145,10034.5,112.606,80.7632
3.32,1.96,2.68,3.45,11586.2,11238.4,7,7,9,8,21207,1467.63,31.4755,86.2991
2.46,3.59,4.63,0.94,11586.2,11059.2,6,7,9,7,16219,2794.42,42.8156,84.9628
1.97,2.22,3.29,1.12,11586.2,11238.4,5,6,9,7,14491,3147.12,51.3612,84.1725
0.82,5.27,0.51,2.12,11586.2,9548.8,5,7,7,8,15868,3275.93,57.1038,83.7122
2.6,0.76,2.83,1.48,11586.2,10403.8,6,6,9,7,14922,3046.04,48.7242,84.4014
2.5,3.38,3.56,4.34,11586.2,10460.2,6,7,9,9,26615,1232.9,30.784,86.3956
2.03,2.29,5.34,3.85,11586.2,11102.7,6,7,9,9,26615,1232.9,30.784,86.3956
1.44,1.79,1.59,3.87,11586.2,8504.32,6,7,8,9,23913,1614.88,36.7337,85.6282
0.65,3.28,3.16,2.14,11586.2,9630.72,5,7,9,8,20188,1515.58,37.0882,85.5865
4.87,5.17,3.66,0.45,11586.2,11328,6,7,9,6,14253,5519.09,59.0512,83.5665
0.95,2.44,5.17,3.25,11586.2,11038.7,5,7,10,8,24557,1459.11,32.6209,86.1439
2.88,3.28,1.09,1.8,11586.2,8335.36,6,7,8,8,17917,2066.06,40.4065,85.2143
2.76,3.07,0.36,4.68,11586.2,8545.28,6,7,7,9,22295,2928.3,50.5407,84.2424
5.23,4.77,3.58,5.08,11586.2,10758.4,7,8,9,9,29853,1197.35,23.6746,87.536
3.54,2.05,2.48,4.49,11586.2,8640,7,7,9,9,27203,1232.9,27.791,86.8398
1.94,4.42,4.07,2.85,11586.2,9845.76,6,7,9,9,26615,1232.9,30.784,86.3956
4.6,4.89,4.97,4.47,11586.2,10214.4,7,7,10,9,31572,1076.34,23.3232,87.601
2.46,3.78,2.32,0.59,11586.2,9733.12,6,7,8,7,13517,3651.63,48.5953,84.4129
0.89,1.17,4.4,2.38,11586.2,11033.6,5,6,9,8,18891,1806.92,43.0277,84.9414
3.49,3.08,0.39,1.84,11586.2,7836.16,6,7,7,8,16299,3163.93,54.5056,83.9144
2.93,0.67,3.2,1.87,11586.2,8542.72,6,6,9,8,19322,1632.33,40.3828,85.2169
0.46,0.59,0.92,5.38,11586.2,8837.12,5,5,8,9,21471,2324.23,57.1191,83.711
0.66,4.68,3.03,3.36,11586.2,9277.44,5,7,9,9,26184,1232.9,33.3991,86.0415
3.89,4.34,3.21,0.07,11586.2,10938.9,6,7,8,5,9944,9652.4,77.4859,82.3866
5.02,4.17,1.25,1.22,11586.2,10977.3,6,7,8,7,13517,3651.63,48.5953,84.4129
1.15,5.29,3.98,1.37,11586.2,9884.16,6,7,9,8,20619,1504.38,34.4673,85.9048
0.01,3.82,3.85,1.4,11586.2,8806.4,2,7,9,8,19899,2896.63,56.7058,83.7426
1,4.35,5.54,0.16,11586.2,11033.6,5,7,9,5,12215,9324.57,74.5006,82.5572
4.43,0.02,2.08,3.33,11586.2,9680.64,7,3,9,8,18580,4657.62,70.9673,82.7683
0.35,1.63,1.79,3.36,11586.2,10562.6,5,6,9,8,18891,1806.92,43.0277,84.9414
0.73,5.4,2.02,4.27,11586.2,9579.52,5,7,9,9,26184,1232.9,33.3991,86.0415
4.29,2.74,3.66,0.94,11586.2,11502.1,6,6,9,7,14922,3046.04,48.7242,84.4014
1.08,1.04,2.86,4.18,11586.2,8826.88,5,6,9,9,24887,1556.83,39.331,85.3315
4.59,3.42,4.56,5.18,11586.2,9977.6,7,7,10,9,31572,1076.34,23.3232,87.601
1.34,4.11,1.99,1.39,11586.2,10178.6,6,7,9,7,16219,2794.42,42.8156,84.9628
5.21,1.03,2.45,4.11,11586.2,8439.04,7,6,9,9,25906,1556.83,33.7102,86.0012
0.13,1.49,0.65,2.74,11586.2,10065.9,3,6,7,8,14319,3690.04,70.3457,82.8065
4.37,3.32,4.68,4.36,11586.2,11516.2,7,7,9,9,27203,1232.9,27.791,86.8398
0.01,1.48,3.75,0.48,11586.2,9369.6,1,6,9,6,12199,5830.26,82.2324,82.1284
4.38,2.3,2.56,2.15,11586.2,10501.1,6,6,9,8,19322,1632.33,40.3828,85.2169
1.64,4.05,4.66,1.29,11586.2,9907.2,6,7,9,8,20619,1504.38,34.4673,85.9048
2.12,0.84,2.01,3.14,11586.2,9891.84,6,6,9,8,19322,1632.33,40.3828,85.2169
4.42,1.14,0.48,1.82,11586.2,11153.9,7,6,7,7,11190,3952.95,64.8917,83.1569
4.68,3.41,0.57,1.96,11586.2,8693.76,7,7,7,8,16887,3219.93,51.503,84.1605
1.65,2.7,2.86,2.61,11586.2,10501.1,5,7,9,8,20188,1515.58,37.0882,85.5865
2.17,5.54,1.66,1.35,11586.2,10621.4,6,7,9,7,16219,2794.42,42.8156,84.9628
1.81,3.88,5.5,2.39,11586.2,10160.6,6,7,10,8,24988,1441.18,29.9733,86.5115
0.43,4.27,0.78,2.28,11586.2,10270.7,5,7,7,8,15868,3275.93,57.1038,83.7122
1.55,5.14,3.56,1.59,11586.2,9930.24,6,7,9,8,20619,1504.38,34.4673,85.9048
0.67,1.05,5.09,1.33,11586.2,9354.24,5,6,9,8,18891,1806.92,43.0277,84.9414
2.36,3.91,3,1.67,11586.2,9098.24,6,7,9,8,20619,1504.38,34.4673,85.9048
1.51,1.69,1.96,4.84,11586.2,11087.4,6,6,8,9,22616,1839.21,42.6652,84.9781
3.34,5.35,3.82,5.26,11586.2,11095,7,8,9,9,29853,1197.35,23.6746,87.536
0.31,1.54,3.03,0.67,11586.2,10844.2,4,6,8,7,11643,3751.25,63.0888,83.2793
1.41,5.48,0.59,1.96,11586.2,9958.4,5,7,7,8,15868,3275.93,57.1038,83.7122
2.41,5.07,1.91,5.45,11586.2,10749.4,6,7,9,9,26615,1232.9,30.784,86.3956
0.9,1.99,2.83,3.3,11586.2,11136,5,7,9,8,20188,1515.58,37.0882,85.5865
4.65,1.5,2.33,4.64,11586.2,9268.48,7,6,9,9,25906,1556.83,33.7102,86.0012
1.8,3.49,1.1,3.8,11586.2,8391.68,6,7,8,9,23913,1614.88,36.7337,85.6282
4.29,2.5,3.13,1,11586.2,10959.4,6,6,9,7,14922,3046.04,48.7242,84.4014
2.19,0.35,4.29,2.38,11586.2,10544.6,6,5,9,8,18608,1987.22,52.1213,84.1087
3.01,1.88,1.64,2.87,11586.2,10969.6,6,7,8,8,17917,2066.06,40.4065,85.2143
2.69,0.35,4.93,2.29,11586.2,11143.7,6,5,9,8,18608,1987.22,52.1213,84.1087
4.32,2.66,5.27,1.09,11586.2,9077.76,7,7,10,7,21176,2663.78,35.3762,85.7917
2.35,0.92,4.77,2.82,11586.2,9761.28,6,6,10,8,23691,1603.2,35.8963,85.7283
3.74,5.25,3.72,0.8,11586.2,10731.5,6,7,9,7,16219,2794.42,42.8156,84.9628
2.06,4.87,0.93,2.92,11586.2,10905.6,6,7,8,8,17917,2066.06,40.4065,85.2143
3.06,1.61,2.43,0.28,11586.2,9702.4,6,6,8,6,10254,5747.17,70.9508,82.7693
0.91,3.65,2.23,0.38,11586.2,10014.7,5,7,8,6,11120,5619.68,67.6648,82.9752
4.17,4.57,1.43,3.25,11586.2,9130.24,7,7,8,9,24501,1578.88,33.7538,85.9956
2.83,3.47,2.96,2.32,11586.2,10283.5,6,7,9,8,20619,1504.38,34.4673,85.9048
3.23,3.92,4.24,1.11,11586.2,11308.8,7,7,9,7,16807,2779.82,39.8222,85.2776
1.21,2.7,3.26,0.93,11586.2,10531.8,5,6,9,7,14491,3147.12,51.3612,84.1725
0.46,4.23,0.51,0.73,11586.2,10705.9,4,7,7,6,9356,5928.22,87.3281,81.8673
5.36,1.5,0.12,3.19,11586.2,10424.3,6,6,6,8,14324,5646.18,76.1255,82.4635
4.14,3.22,2.38,0.55,11586.2,9835.52,6,7,8,7,13517,3651.63,48.5953,84.4129
0.69,3.9,1.4,0.81,11586.2,10531.8,5,6,8,7,11789,3751.25,57.2069,83.7044
3.12,5.54,4.83,4.53,11586.2,10347.5,7,7,10,9,31572,1076.34,23.3232,87.601
1.1,2.07,4.71,4.56,11586.2,11115.5,5,7,9,9,26184,1232.9,33.3991,86.0415
0.38,3.02,2.62,3.93,11586.2,8448,5,7,9,9,26184,1232.9,33.3991,86.0415
4.7,5.41,2.84,2.04,11586.2,10457.6,7,7,9,8,21207,1467.63,31.4755,86.2991
1.48,2.66,4.94,5.43,11586.2,9830.4,6,7,10,9,30984,1076.34,26.3062,87.0783
3.45,2.18,3.2,4.06,11586.2,8992,7,7,9,9,27203,1232.9,27.791,86.8398
4.73,0.76,2.77,2.19,11586.2,8705.28,7,6,9,8,19910,1614.92,37.4023,85.5499
1.85,3.77,3.1,3.79,11586.2,9459.2,6,7,9,9,26615,1232.9,30.784,86.3956
4.49,3.35,5.53,2.14,11586.2,9504,7,7,10,8,25576,1351.11,26.9915,86.9666
0.9,1.73,0.27,2.26,11586.2,7966.72,5,6,7,8,14571,3306.04,62.9598,83.2882
4.84,0.66,2.48,2.26,11586.2,11002.9,7,6,8,8,17208,2250.42,43.3784,84.9061
5.3,4.23,0.21,4.44,11586.2,8250.88,7,7,7,9,22883,2976.3,47.5369,84.5085
1.21,2.17,5.22,1.42,11586.2,9674.24,6,7,9,8,20619,1504.38,34.4673,85.9048
4.41,4.94,4.88,0.3,11586.2,11113,6,7,9,6,14253,5519.09,59.0512,83.5665
1.78,4.51,4.74,5.52,11586.2,10844.2,6,7,10,9,30984,1076.34,26.3062,87.0783
2.66,3.95,5.4,1.84,11586.2,9236.48,6,7,10,8,24988,1441.18,29.9733,86.5115
4.67,5.41,3.09,0.9,11586.2,10816,6,7,9,7,16219,2794.42,42.8156,84.9628
1.45,2.48,2.52,5.08,11586.2,9794.56,5,7,9,9,26184,1232.9,33.3991,86.0415
1.27,1.54,0.48,2.11,11586.2,8514.56,5,6,7,8,14571,3306.04,62.9598,83.2882
1.63,4.61,0.83,4.69,11586.2,9280,6,7,8,9,23913,1614.88,36.7337,85.6282
2.44,4.15,1.41,0.95,11586.2,10153,5,7,8,7,13086,3499.63,51.2507,84.1818
2.79,1.45,4.81,0.14,11586.2,10132.5,5,6,9,5,10918,9291.37,80.4143,82.2255
2.71,5.15,1.54,1.5,11586.2,9556.48,6,7,8,8,17917,2066.06,40.4065,85.2143
1.47,4.97,4.26,2.86,11586.2,10959.4,6,7,10,8,24988,1441.18,29.9733,86.5115
1.85,2.89,4.87,1.43,11586.2,9868.8,6,7,9,8,20619,1504.38,34.4673,85.9048
1.33,3.37,2.01,2.22,11586.2,11069.4,5,7,8,8,17486,2066.06,43.0699,84.9371
4.36,1.94,3.92,4.55,11586.2,11217.9,7,6,9,9,25906,1556.83,33.7102,86.0012
4.27,0.53,4.09,4.74,11586.2,10673.9,7,5,9,9,25192,1556.83,45.3751,84.7107
4.41,2.04,0.77,2.19,11586.2,10857,6,6,7,8,15002,3306.04,60.3377,83.4729
1.37,4.83,4.6,2.51,11586.2,10319.4,6,7,10,8,24988,1441.18,29.9733,86.5115
1.94,0.72,1.14,0.51,11586.2,11315.2,5,5,7,6,7491,5890.09,98.9621,81.3242
4.12,1.21,0.07,0.11,11586.2,9338.88,5,5,5,4,4001,23479.3,204.235,78.1775
3.29,0.51,3.85,0.65,11586.2,11153.9,6,5,9,6,12242,5614.84,76.6563,82.4334
2.94,4.32,5.09,2.53,11586.2,10375.7,7,7,10,8,25576,1351.11,26.9915,86.9666
3.79,1.06,4.62,2.01,11586.2,10903,6,6,9,8,19322,1632.33,40.3828,85.2169
1.97,2,1.68,2.78,11586.2,10662.4,6,7,8,8,17917,2066.06,40.4065,85.2143
2.02,4.31,5.35,3.55,11586.2,9098.24,6,7,10,9,30984,1076.34,26.3062,87.0783
1.83,2.68,1.19,5.51,11586.2,9920,6,7,8,9,23913,1614.88,36.7337,85.6282
4.22,1.64,3.16,1.97,11586.2,9489.92,7,6,9,8,19910,1614.92,37.4023,85.5499
0.97,3.2,0.15,3.31,11586.2,10142.7,5,7,6,8,15190,5328.48,72.8007,82.6575
0.03,2.27,2.28,0.11,11586.2,10721.3,2,6,8,4,7187,20072.6,158.725,79.2724
3.83,5.09,1.95,3.83,11586.2,9015.04,7,7,9,9,27203,1232.9,27.791,86.8398
2.03,4.65,1.87,5.04,11586.2,9976.32,6,7,9,9,26615,1232.9,30.784,86.3956
2.58,2.48,0.95,4.93,11586.2,8924.16,6,7,8,9,23913,1614.88,36.7337,85.6282
4.23,4.9,4.44,3.26,11586.2,10935,7,7,9,9,27203,1232.9,27.791,86.8398
4.27,2.08,4.29,1.59,11586.2,9260.8,7,7,9,8,21207,1467.63,31.4755,86.2991
2.33,1.59,2.89,3.34,11586.2,11210.2,6,7,9,8,20619,1504.38,34.4673,85.9048
5.23,1.56,4.43,0.44,11586.2,11077.1,6,6,9,6,12956,5513,64.977,83.1512
4.78,0.71,0.71,2.33,11586.2,10357.8,6,5,7,8,14288,3900.63,72.1394,82.6971
2.26,0.13,2.34,1.93,11586.2,9856,6,4,8,8,15477,2860.47,70.3769,82.8045
0.48,5.17,0.87,0.96,11586.2,10634.2,4,7,7,7,11322,3921.76,70.6048,82.7905
2.98,0.2,3.22,3.53,11586.2,11317.8,7,5,9,8,19196,2043.22,49.1377,84.3647
5.08,1.4,1.05,3.54,11586.2,11484.2,7,6,8,8,17208,2250.42,43.3784,84.9061
0.85,1.44,3.76,5.25,11586.2,11136,5,6,9,9,24887,1556.83,39.331,85.3315
2.47,2.37,0.76,4.77,11586.2,8286.72,6,7,8,9,23913,1614.88,36.7337,85.6282
1.78,4.9,3.16,4.3,11586.2,10603.5,6,7,9,9,26615,1232.9,30.784,86.3956
4.32,4.41,3.65,2.6,11586.2,9210.88,7,7,9,9,27203,1232.9,27.791,86.8398
0.26,0.57,4.75,0.98,11586.2,10311.7,4,5,9,7,13631,3332.06,68.887,82.8975
1.1,4.62,5.15,3.1,11586.2,8458.24,6,7,10,9,30984,1076.34,26.3062,87.0783
3.56,3.99,0.46,0.06,11586.2,9758.72,5,6,7,4,5858,19520.9,152.09,79.4578
2.03,2.19,3.53,5.35,11586.2,10734.1,6,7,9,9,26615,1232.9,30.784,86.3956
1.22,2.09,1.39,4.94,11586.2,10670.1,5,6,8,9,22185,1712.2,45.3466,84.7134
