,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
5234,0.8,2.1,5.28,0.995347,0.81625,24,21,19,200888697,0.148438,0.00123925,129.028
5235,1.31,2.08,0.55,0.995347,0.700469,25,21,16,155035665,0.935547,0.0679851,111.635
5236,0.2,4.99,3.78,0.995347,0.562969,23,23,19,204520353,0.140625,0.00131983,128.754
5237,3.93,0.65,3.19,0.995347,0.975352,27,19,18,182463457,0.335938,0.0059493,122.215
5238,3.21,2.91,3.9,0.995347,0.590977,27,22,19,203735121,0.125,0.00111149,129.5
5239,3.24,3.33,3.4,0.995347,0.979375,26,22,18,188058169,0.234375,0.00433936,123.585
5240,0.46,4.05,2.5,0.995347,0.765938,24,22,18,187469257,0.234375,0.00439186,123.533
5241,2.12,1.15,0.14,0.995347,0.720312,26,20,14,123029197,3.55078,1.06239,99.6966
5242,0.76,0.32,3.61,0.995347,0.994375,25,19,18,181874545,0.337891,0.00596358,122.204
5243,0.24,1.87,3.85,0.995347,0.613125,23,21,19,200594241,0.148438,0.00141976,128.437
5244,5.46,2.65,1.52,0.995347,0.946953,27,21,17,171007073,0.46875,0.0172114,117.601
5245,2.85,5.21,4.11,0.995347,0.606289,27,23,19,205698177,0.109375,0.00109354,129.571
5246,1.99,4.86,4.49,0.995347,0.652734,26,23,19,205403721,0.113281,0.00109509,129.565
5247,5.2,4.41,1.43,0.995347,0.873125,27,22,17,172970129,0.453125,0.0171222,117.624
5248,0.69,2.91,2.66,0.995347,0.7775,24,22,18,187469257,0.234375,0.00439186,123.533
5249,2.27,0.91,2.11,0.995347,0.658984,26,20,18,184132057,0.266113,0.00473289,123.208
5250,2.02,1.31,4.6,0.995347,0.672656,26,21,19,201477609,0.136719,0.00119381,129.19
