c0,c1,Requested_tolerance,estimated_error,l0,l1,Total_retrieve_size,MaxErr,MSE,PSNR
1.35,2.89,1.0152,0.89125,10,9,8059717,0.326594,0.00240575,46.3186
3.34,0.52,1.0152,0.72875,11,7,6092067,0.993276,0.0207483,36.9612
4.92,1.18,1.0152,0.8975,11,8,7193390,0.567064,0.00599177,42.3555
1.54,4.36,1.0152,0.7375,10,10,9325035,0.168592,0.00136684,48.7739
0.58,3.06,1.0152,0.91,9,9,7705432,0.328673,0.00817185,41.0079
1.76,3.53,1.0152,0.66125,10,10,9325035,0.168592,0.00136684,48.7739
3.17,0.99,1.0152,0.693125,11,8,7193390,0.567064,0.00599177,42.3555
1.91,1.14,1.0152,0.80875,10,8,6838531,0.52741,0.00665487,41.8997
3.45,0.71,1.0152,0.925625,11,7,6092067,0.993276,0.0207483,36.9612
0.57,2.81,1.0152,0.9875,8,9,7351506,0.546387,0.0186286,37.4293
5.34,3.18,1.0152,0.961875,12,9,8769934,0.269401,0.00145703,48.4964
3.08,2.45,1.0152,0.805,11,9,8414576,0.264094,0.00177291,47.6442
2.61,3.84,1.0152,0.643125,11,10,9679894,0.164651,0.000719574,51.5603
0.63,0.16,1.0152,0.955,8,5,3098272,3.91193,0.371107,24.4361
2.56,2.26,1.0152,0.885,10,9,8059717,0.326594,0.00240575,46.3186
1.44,2.05,1.0152,0.6925,10,9,8059717,0.326594,0.00240575,46.3186
1.92,3.65,1.0152,0.69625,10,10,9325035,0.168592,0.00136684,48.7739
3.93,1.74,1.0152,0.680625,11,9,8414576,0.264094,0.00177291,47.6442
4.4,5.51,1.0152,0.96375,11,10,9679894,0.164651,0.000719574,51.5603
1.33,2.81,1.0152,0.86875,10,9,8059717,0.326594,0.00240575,46.3186
3.9,0.07,1.0152,0.80375,11,4,3266826,6.90668,1.03291,19.9904
4.74,2.52,1.0152,0.92625,11,9,8414576,0.264094,0.00177291,47.6442
5.34,0.89,1.0152,0.611875,12,8,7548748,0.535814,0.00569089,42.5793
5.09,1.01,1.0152,0.823125,11,8,7193390,0.567064,0.00599177,42.3555
0.24,1.61,1.0152,0.925,8,8,6130320,0.678407,0.0229389,36.5253
4.88,4.24,1.0152,0.6825,12,10,10035252,0.133401,0.000410897,53.9937
0.59,4.99,1.0152,0.91875,8,10,8616824,0.409134,0.0176195,37.6711
3.96,4.13,1.0152,0.76375,11,10,9679894,0.164651,0.000719574,51.5603
5.29,1.38,1.0152,0.855312,12,8,7548748,0.535814,0.00569089,42.5793
3.23,4.76,1.0152,0.796875,11,10,9679894,0.164651,0.000719574,51.5603
4.94,2.32,1.0152,0.88875,11,9,8414576,0.264094,0.00177291,47.6442
4.57,0.15,1.0152,0.885625,11,5,4161342,3.66193,0.354681,24.6327
2.81,5.15,1.0152,0.995,10,10,9325035,0.168592,0.00136684,48.7739
4.83,2.1,1.0152,0.826875,11,9,8414576,0.264094,0.00177291,47.6442
1.51,1.86,1.0152,0.65375,10,9,8059717,0.326594,0.00240575,46.3186
4.32,4.07,1.0152,0.77875,11,10,9679894,0.164651,0.000719574,51.5603
4.35,1.93,1.0152,0.754375,11,9,8414576,0.264094,0.00177291,47.6442
0.05,0.34,1.0152,0.88,5,6,3034204,4.54036,1.07886,19.8014
0.59,0.26,1.0152,0.815,8,6,4031304,2.04036,0.0847062,30.8519
0.57,2.41,1.0152,0.8875,8,9,7351506,0.546387,0.0186286,37.4293
0.8,3.54,1.0152,0.6425,9,10,8970750,0.289651,0.00710427,41.6159
1.85,0.99,1.0152,0.72625,10,8,6838531,0.52741,0.00665487,41.8997
2.61,3.34,1.0152,0.998125,11,9,8414576,0.264094,0.00177291,47.6442
5.3,2.28,1.0152,0.90125,11,9,8414576,0.264094,0.00177291,47.6442
1.79,1.13,1.0152,0.78875,10,8,6838531,0.52741,0.00665487,41.8997
3.22,3.49,1.0152,0.6375,11,10,9679894,0.164651,0.000719574,51.5603
2.36,3.47,1.0152,1.015,11,9,8414576,0.264094,0.00177291,47.6442
2.76,0.79,1.0152,0.9625,11,7,6092067,0.993276,0.0207483,36.9612
4.62,4.08,1.0152,0.654375,12,10,10035252,0.133401,0.000410897,53.9937
0.68,3.31,1.0152,0.9975,9,9,7705432,0.328673,0.00817185,41.0079
5.11,3.01,1.0152,0.912188,12,9,8769934,0.269401,0.00145703,48.4964
0.73,4.18,1.0152,0.705,9,10,8970750,0.289651,0.00710427,41.6159
4.35,0.5,1.0152,0.771875,11,7,6092067,0.993276,0.0207483,36.9612
2.24,0.73,1.0152,1.01,10,7,5737208,1.05578,0.0213584,36.8354
1.92,2.48,1.0152,0.86,10,9,8059717,0.326594,0.00240575,46.3186
0.2,4.76,1.0152,0.795,7,10,8265629,0.789651,0.0584071,32.4664
0.79,3.89,1.0152,0.68375,9,10,8970750,0.289651,0.00710427,41.6159
1.46,4.45,1.0152,0.73875,10,10,9325035,0.168592,0.00136684,48.7739
0.39,2.37,1.0152,0.7875,8,9,7351506,0.546387,0.0186286,37.4293
2.3,4.59,1.0152,0.86125,10,10,9325035,0.168592,0.00136684,48.7739
2.59,4.47,1.0152,0.720625,11,10,9679894,0.164651,0.000719574,51.5603
3.83,4.75,1.0152,0.833125,11,10,9679894,0.164651,0.000719574,51.5603
4.05,4.68,1.0152,0.838125,11,10,9679894,0.164651,0.000719574,51.5603
1.13,1.72,1.0152,1.00125,10,8,6838531,0.52741,0.00665487,41.8997
3.78,1.12,1.0152,0.79625,11,8,7193390,0.567064,0.00599177,42.3555
2.01,5.31,1.0152,0.915,10,10,9325035,0.168592,0.00136684,48.7739
5.13,4.63,1.0152,0.899375,11,10,9679894,0.164651,0.000719574,51.5603
3.9,5.03,1.0152,0.8725,11,10,9679894,0.164651,0.000719574,51.5603
0.99,1.03,1.0152,0.7625,9,8,6484246,0.65241,0.0123607,39.2106
3.99,0.28,1.0152,0.809375,11,6,5094374,2.04954,0.0676599,31.8277
4.53,1.25,1.0152,0.908125,11,8,7193390,0.567064,0.00599177,42.3555
4.15,3.1,1.0152,0.904687,12,9,8769934,0.269401,0.00145703,48.4964
1.04,3.14,1.0152,0.915,10,9,8059717,0.326594,0.00240575,46.3186
3.33,1.71,1.0152,0.635625,11,9,8414576,0.264094,0.00177291,47.6442
4.94,4.57,1.0152,0.88,11,10,9679894,0.164651,0.000719574,51.5603
0.16,2.5,1.0152,0.945,6,9,6663644,1.54639,0.34554,24.7461
4.14,3.45,1.0152,0.991875,12,9,8769934,0.269401,0.00145703,48.4964
2.85,3.56,1.0152,0.623125,11,10,9679894,0.164651,0.000719574,51.5603
0.46,1.49,1.0152,0.975,8,8,6130320,0.678407,0.0229389,36.5253
2.09,3.91,1.0152,0.75,10,10,9325035,0.168592,0.00136684,48.7739
4.76,2.35,1.0152,0.885,11,9,8414576,0.264094,0.00177291,47.6442
2.31,4.87,1.0152,0.8975,10,10,9325035,0.168592,0.00136684,48.7739
1.85,2.59,1.0152,0.87875,10,9,8059717,0.326594,0.00240575,46.3186
5.08,1.81,1.0152,0.61125,12,9,8769934,0.269401,0.00145703,48.4964
3.55,0.87,1.0152,0.656875,11,8,7193390,0.567064,0.00599177,42.3555
2.72,0.4,1.0152,0.97,11,6,5094374,2.04954,0.0676599,31.8277
3.17,5.29,1.0152,0.859375,11,10,9679894,0.164651,0.000719574,51.5603
0.98,1.26,1.0152,0.875,9,8,6484246,0.65241,0.0123607,39.2106
1.89,0.54,1.0152,0.77625,10,7,5737208,1.05578,0.0213584,36.8354
2.32,3.9,1.0152,0.6325,11,10,9679894,0.164651,0.000719574,51.5603
0.14,3.34,1.0152,0.975,7,9,7000311,0.817188,0.0595302,32.3837
5.34,2.77,1.0152,0.859375,12,9,8769934,0.269401,0.00145703,48.4964
4.48,0.5,1.0152,0.78,11,7,6092067,0.993276,0.0207483,36.9612
1.39,4.62,1.0152,0.75125,10,10,9325035,0.168592,0.00136684,48.7739
1.67,0.98,1.0152,0.69875,10,8,6838531,0.52741,0.00665487,41.8997
3.71,5.21,1.0152,0.883125,11,10,9679894,0.164651,0.000719574,51.5603
2.08,5.43,1.0152,0.93875,10,10,9325035,0.168592,0.00136684,48.7739
5.2,1.57,1.0152,0.9475,12,8,7548748,0.535814,0.00569089,42.5793
1.68,5.21,1.0152,0.86125,10,10,9325035,0.168592,0.00136684,48.7739
2.22,2.29,1.0152,0.85,10,9,8059717,0.326594,0.00240575,46.3186
0.51,4.74,1.0152,0.8475,8,10,8616824,0.409134,0.0176195,37.6711
1.14,1.71,1.0152,0.9975,10,8,6838531,0.52741,0.00665487,41.8997
0.85,4.88,1.0152,0.8225,9,10,8970750,0.289651,0.00710427,41.6159
1.8,1.76,1.0152,0.665,10,9,8059717,0.326594,0.00240575,46.3186
1.31,5.02,1.0152,0.955,9,10,8970750,0.289651,0.00710427,41.6159
0.68,2.86,1.0152,0.885,9,9,7705432,0.328673,0.00817185,41.0079
2.99,1.69,1.0152,0.609375,11,9,8414576,0.264094,0.00177291,47.6442
2.98,1.87,1.0152,0.65375,11,9,8414576,0.264094,0.00177291,47.6442
3.04,0.65,1.0152,0.84,11,7,6092067,0.993276,0.0207483,36.9612
2.57,1.76,1.0152,0.600625,11,9,8414576,0.264094,0.00177291,47.6442
4.25,1.06,1.0152,0.795625,11,8,7193390,0.567064,0.00599177,42.3555
4.56,4.62,1.0152,0.8625,11,10,9679894,0.164651,0.000719574,51.5603
1.3,1.83,1.0152,0.62,10,9,8059717,0.326594,0.00240575,46.3186
3.88,1.16,1.0152,0.8225,11,8,7193390,0.567064,0.00599177,42.3555
5.3,1.67,1.0152,1.00062,12,8,7548748,0.535814,0.00569089,42.5793
5.44,0.98,1.0152,0.66,12,8,7548748,0.535814,0.00569089,42.5793
4.31,4.48,1.0152,0.829375,11,10,9679894,0.164651,0.000719574,51.5603
1.74,2.49,1.0152,0.84,10,9,8059717,0.326594,0.00240575,46.3186
1.83,0.82,1.0152,0.63875,10,8,6838531,0.52741,0.00665487,41.8997
3.1,0.5,1.0152,0.69375,11,7,6092067,0.993276,0.0207483,36.9612
4.63,1.66,1.0152,0.974687,12,8,7548748,0.535814,0.00569089,42.5793
5.45,0.23,1.0152,0.800625,11,6,5094374,2.04954,0.0676599,31.8277
0.89,3.82,1.0152,0.7,9,10,8970750,0.289651,0.00710427,41.6159
5.48,3.53,1.0152,0.6125,12,10,10035252,0.133401,0.000410897,53.9937
3.39,4.9,1.0152,0.824375,11,10,9679894,0.164651,0.000719574,51.5603
1.98,2.9,1.0152,0.9725,10,9,8059717,0.326594,0.00240575,46.3186
1.04,4.72,1.0152,0.85,9,10,8970750,0.289651,0.00710427,41.6159
0.77,4.82,1.0152,0.795,9,10,8970750,0.289651,0.00710427,41.6159
0.11,0.28,1.0152,0.78,6,6,3343442,2.84203,0.412162,23.9804
0.36,3.15,1.0152,0.9675,8,9,7351506,0.546387,0.0186286,37.4293
1.84,1.06,1.0152,0.76,10,8,6838531,0.52741,0.00665487,41.8997
0.5,3.46,1.0152,0.99,9,9,7705432,0.328673,0.00817185,41.0079
1.74,1.56,1.0152,0.9975,10,8,6838531,0.52741,0.00665487,41.8997
5.17,5.34,1.0152,0.990625,11,10,9679894,0.164651,0.000719574,51.5603
2.9,2.77,1.0152,0.87375,11,9,8414576,0.264094,0.00177291,47.6442
1.46,1.46,1.0152,0.9125,10,8,6838531,0.52741,0.00665487,41.8997
0.44,4.41,1.0152,0.77125,8,10,8616824,0.409134,0.0176195,37.6711
0.14,4.06,1.0152,0.6475,7,10,8265629,0.789651,0.0584071,32.4664
3.53,5.52,1.0152,0.910625,11,10,9679894,0.164651,0.000719574,51.5603
5.04,5.47,1.0152,0.99875,11,10,9679894,0.164651,0.000719574,51.5603
0.51,0.21,1.0152,0.675,8,6,4031304,2.04036,0.0847062,30.8519
3.33,1.72,1.0152,0.638125,11,9,8414576,0.264094,0.00177291,47.6442
1.57,3.61,1.0152,0.6475,10,10,9325035,0.168592,0.00136684,48.7739
3.23,0.64,1.0152,0.841875,11,7,6092067,0.993276,0.0207483,36.9612
1.85,2.02,1.0152,0.73625,10,9,8059717,0.326594,0.00240575,46.3186
5.36,4.04,1.0152,0.6725,12,10,10035252,0.133401,0.000410897,53.9937
0.08,0.83,1.0152,0.99,6,7,4341135,2.20226,0.364219,24.5174
1.92,0.46,1.0152,0.7,10,7,5737208,1.05578,0.0213584,36.8354
1.9,4.81,1.0152,0.83875,10,10,9325035,0.168592,0.00136684,48.7739
2.61,0.57,1.0152,0.89625,10,7,5737208,1.05578,0.0213584,36.8354
2.19,4.75,1.0152,0.8675,10,10,9325035,0.168592,0.00136684,48.7739
3.81,2.58,1.0152,0.883125,11,9,8414576,0.264094,0.00177291,47.6442
3.57,5.45,1.0152,0.904375,11,10,9679894,0.164651,0.000719574,51.5603
1.14,3.71,1.0152,0.60625,10,10,9325035,0.168592,0.00136684,48.7739
3.34,3.26,1.0152,0.61625,11,10,9679894,0.164651,0.000719574,51.5603
0.91,1.98,1.0152,0.7225,9,9,7705432,0.328673,0.00817185,41.0079
0.15,1.86,1.0152,0.615,7,9,7000311,0.817188,0.0595302,32.3837
4.98,4.45,1.0152,0.8675,11,10,9679894,0.164651,0.000719574,51.5603
1.97,4.18,1.0152,0.76875,10,10,9325035,0.168592,0.00136684,48.7739
4.59,0.29,1.0152,0.866875,11,6,5094374,2.04954,0.0676599,31.8277
4.4,3.84,1.0152,0.6175,12,10,10035252,0.133401,0.000410897,53.9937
0.91,0.32,1.0152,0.8675,9,6,4385230,2.17454,0.0739949,31.439
1.15,1.51,1.0152,0.89875,10,8,6838531,0.52741,0.00665487,41.8997
0.96,1.76,1.0152,0.68,9,9,7705432,0.328673,0.00817185,41.0079
0.17,1.87,1.0152,0.6375,7,9,7000311,0.817188,0.0595302,32.3837
4.67,4.23,1.0152,0.820625,11,10,9679894,0.164651,0.000719574,51.5603
3.05,3.51,1.0152,0.629375,11,10,9679894,0.164651,0.000719574,51.5603
5.35,5.45,1.0152,0.848437,12,10,10035252,0.133401,0.000410897,53.9937
3.14,0.84,1.0152,0.61625,11,8,7193390,0.567064,0.00599177,42.3555
4.27,0.91,1.0152,0.721875,11,8,7193390,0.567064,0.00599177,42.3555
3.93,2.98,1.0152,0.990625,11,9,8414576,0.264094,0.00177291,47.6442
5.48,0.37,1.0152,0.91125,12,6,5449732,2.04954,0.0673752,31.8461
5.49,5.1,1.0152,0.980625,11,10,9679894,0.164651,0.000719574,51.5603
1.01,1.8,1.0152,0.7025,9,9,7705432,0.328673,0.00817185,41.0079
2.47,0.51,1.0152,0.81875,10,7,5737208,1.05578,0.0213584,36.8354
3.65,2.44,1.0152,0.838125,11,9,8414576,0.264094,0.00177291,47.6442
2.51,4.38,1.0152,0.704375,11,10,9679894,0.164651,0.000719574,51.5603
2.13,3.69,1.0152,0.594375,11,10,9679894,0.164651,0.000719574,51.5603
4.54,4.07,1.0152,0.7925,11,10,9679894,0.164651,0.000719574,51.5603
5.04,1.58,1.0152,0.9475,12,8,7548748,0.535814,0.00569089,42.5793
1.43,0.95,1.0152,0.65375,10,8,6838531,0.52741,0.00665487,41.8997
1.92,3.86,1.0152,0.7225,10,10,9325035,0.168592,0.00136684,48.7739
3.22,3.07,1.0152,0.96875,11,9,8414576,0.264094,0.00177291,47.6442
0.44,2.97,1.0152,0.9625,8,9,7351506,0.546387,0.0186286,37.4293
5.14,3.6,1.0152,0.610625,12,10,10035252,0.133401,0.000410897,53.9937
3.64,5.21,1.0152,0.87875,11,10,9679894,0.164651,0.000719574,51.5603
1.56,1.39,1.0152,0.89,10,8,6838531,0.52741,0.00665487,41.8997
0.56,4.4,1.0152,0.83,8,10,8616824,0.409134,0.0176195,37.6711
1.21,2.26,1.0152,0.8675,9,9,7705432,0.328673,0.00817185,41.0079
5.45,0.59,1.0152,0.930625,11,7,6092067,0.993276,0.0207483,36.9612
0.99,3.36,1.0152,0.96375,10,9,8059717,0.326594,0.00240575,46.3186
3.7,4.05,1.0152,0.7375,11,10,9679894,0.164651,0.000719574,51.5603
5.02,1.34,1.0152,0.98375,11,8,7193390,0.567064,0.00599177,42.3555
3.55,4.3,1.0152,0.759375,11,10,9679894,0.164651,0.000719574,51.5603
5.38,1.29,1.0152,0.98125,11,8,7193390,0.567064,0.00599177,42.3555
2.79,2.34,1.0152,0.759375,11,9,8414576,0.264094,0.00177291,47.6442
2.1,2.67,1.0152,0.93,10,9,8059717,0.326594,0.00240575,46.3186
2.38,0.54,1.0152,0.8375,10,7,5737208,1.05578,0.0213584,36.8354
5.09,3.43,1.0152,0.587813,12,10,10035252,0.133401,0.000410897,53.9937
2.65,3.72,1.0152,0.630625,11,10,9679894,0.164651,0.000719574,51.5603
2.82,3.05,1.0152,0.93875,11,9,8414576,0.264094,0.00177291,47.6442
0.47,4.56,1.0152,0.805,8,10,8616824,0.409134,0.0176195,37.6711
1.7,1.66,1.0152,0.6275,10,9,8059717,0.326594,0.00240575,46.3186
3.32,0.13,1.0152,0.7275,11,5,4161342,3.66193,0.354681,24.6327
3.34,0.62,1.0152,0.82875,11,7,6092067,0.993276,0.0207483,36.9612
5.06,4.5,1.0152,0.720625,12,10,10035252,0.133401,0.000410897,53.9937
5.13,4.42,1.0152,0.712813,12,10,10035252,0.133401,0.000410897,53.9937
0.31,2.54,1.0152,0.945,7,9,7000311,0.817188,0.0595302,32.3837
4.37,1.35,1.0152,0.948125,11,8,7193390,0.567064,0.00599177,42.3555
5.26,2.53,1.0152,0.96125,11,9,8414576,0.264094,0.00177291,47.6442
4.97,1.65,1.0152,0.980312,12,8,7548748,0.535814,0.00569089,42.5793
4.99,1.37,1.0152,0.996875,11,8,7193390,0.567064,0.00599177,42.3555
0.14,1.14,1.0152,0.85,6,8,5442458,1.67841,0.350118,24.6889
0.31,5.47,1.0152,0.99375,7,10,8265629,0.789651,0.0584071,32.4664
4.36,0.04,1.0152,0.9125,11,3,2723087,14.2696,4.59462,13.5086
2.32,1.78,1.0152,0.59,11,9,8414576,0.264094,0.00177291,47.6442
0.02,4.52,1.0152,0.725,4,10,7353788,5.39125,9.65369,10.2841
0.58,0.64,1.0152,0.93,8,7,5028997,1.22178,0.0375339,34.3868
1.18,3.1,1.0152,0.9225,10,9,8059717,0.326594,0.00240575,46.3186
4.59,3.12,1.0152,0.923437,12,9,8769934,0.269401,0.00145703,48.4964
4.26,5.01,1.0152,0.8925,11,10,9679894,0.164651,0.000719574,51.5603
0.3,4.17,1.0152,0.67125,8,10,8616824,0.409134,0.0176195,37.6711
5.32,0.51,1.0152,0.8425,11,7,6092067,0.993276,0.0207483,36.9612
3.19,1.25,1.0152,0.824375,11,8,7193390,0.567064,0.00599177,42.3555
0.61,0.72,1.0152,0.8725,9,7,5382923,1.05578,0.027168,35.7905
1.56,5.44,1.0152,0.875,10,10,9325035,0.168592,0.00136684,48.7739
0.32,1.91,1.0152,0.6375,8,9,7351506,0.546387,0.0186286,37.4293
0.41,5.53,1.0152,0.89625,8,10,8616824,0.409134,0.0176195,37.6711
2.71,3.26,1.0152,0.984375,11,9,8414576,0.264094,0.00177291,47.6442
4.24,0.95,1.0152,0.74,11,8,7193390,0.567064,0.00599177,42.3555
4.44,1.33,1.0152,0.9425,11,8,7193390,0.567064,0.00599177,42.3555
4.58,3.02,1.0152,0.898125,12,9,8769934,0.269401,0.00145703,48.4964
3.16,2.54,1.0152,0.8325,11,9,8414576,0.264094,0.00177291,47.6442
2.84,4.53,1.0152,0.74375,11,10,9679894,0.164651,0.000719574,51.5603
2.05,4.9,1.0152,0.86875,10,10,9325035,0.168592,0.00136684,48.7739
0.7,2.48,1.0152,0.97,8,9,7351506,0.546387,0.0186286,37.4293
0.9,2.62,1.0152,0.88,9,9,7705432,0.328673,0.00817185,41.0079
4.57,5.04,1.0152,0.915625,11,10,9679894,0.164651,0.000719574,51.5603
5.47,1.12,1.0152,0.901875,11,8,7193390,0.567064,0.00599177,42.3555
3.38,3.26,1.0152,0.61875,11,10,9679894,0.164651,0.000719574,51.5603
0.91,3.41,1.0152,0.65375,9,10,8970750,0.289651,0.00710427,41.6159
1.17,3.53,1.0152,0.5875,10,10,9325035,0.168592,0.00136684,48.7739
4.99,4.54,1.0152,0.879375,11,10,9679894,0.164651,0.000719574,51.5603
1.7,5.23,1.0152,0.86625,10,10,9325035,0.168592,0.00136684,48.7739
0.51,2.13,1.0152,0.7875,8,9,7351506,0.546387,0.0186286,37.4293
3.17,2.15,1.0152,0.735625,11,9,8414576,0.264094,0.00177291,47.6442
3.36,1.25,1.0152,0.835,11,8,7193390,0.567064,0.00599177,42.3555
1.13,3.99,1.0152,0.64,10,10,9325035,0.168592,0.00136684,48.7739
4.31,2.67,1.0152,0.936875,11,9,8414576,0.264094,0.00177291,47.6442
2.83,3.15,1.0152,0.964375,11,9,8414576,0.264094,0.00177291,47.6442
1.96,2.35,1.0152,0.8325,10,9,8059717,0.326594,0.00240575,46.3186
2.63,2.79,1.0152,0.861875,11,9,8414576,0.264094,0.00177291,47.6442
5.54,1.67,1.0152,1.00812,12,8,7548748,0.535814,0.00569089,42.5793
5.1,4.72,1.0152,0.90875,11,10,9679894,0.164651,0.000719574,51.5603
4.49,0.37,1.0152,0.880313,12,6,5449732,2.04954,0.0673752,31.8461
3.56,5.05,1.0152,0.85375,11,10,9679894,0.164651,0.000719574,51.5603
5.45,5,1.0152,0.965625,11,10,9679894,0.164651,0.000719574,51.5603
1.82,1.52,1.0152,0.9875,10,8,6838531,0.52741,0.00665487,41.8997
5.47,1.06,1.0152,0.871875,11,8,7193390,0.567064,0.00599177,42.3555
2.33,2.53,1.0152,0.92375,10,9,8059717,0.326594,0.00240575,46.3186
0.96,1.49,1.0152,0.985,9,8,6484246,0.65241,0.0123607,39.2106
3.4,1.25,1.0152,0.8375,11,8,7193390,0.567064,0.00599177,42.3555
0.53,5.45,1.0152,0.94625,8,10,8616824,0.409134,0.0176195,37.6711
5.39,1.32,1.0152,0.996875,11,8,7193390,0.567064,0.00599177,42.3555
3,4.66,1.0152,0.77,11,10,9679894,0.164651,0.000719574,51.5603
5.17,0.17,1.0152,1.00313,11,5,4161342,3.66193,0.354681,24.6327
5.22,0.11,1.0152,0.76625,11,5,4161342,3.66193,0.354681,24.6327
0.33,1,1.0152,0.665,8,8,6130320,0.678407,0.0229389,36.5253
0.14,1.91,1.0152,0.6175,7,9,7000311,0.817188,0.0595302,32.3837
3.72,4.53,1.0152,0.79875,11,10,9679894,0.164651,0.000719574,51.5603
3.9,0.98,1.0152,0.73375,11,8,7193390,0.567064,0.00599177,42.3555
2.37,5.06,1.0152,0.92875,10,10,9325035,0.168592,0.00136684,48.7739
2.37,1.97,1.0152,0.640625,11,9,8414576,0.264094,0.00177291,47.6442
4.77,0.87,1.0152,0.584063,12,8,7548748,0.535814,0.00569089,42.5793
3.3,0.65,1.0152,0.85625,11,7,6092067,0.993276,0.0207483,36.9612
3.86,3.78,1.0152,0.71375,11,10,9679894,0.164651,0.000719574,51.5603
2.61,2.39,1.0152,0.92375,10,9,8059717,0.326594,0.00240575,46.3186
0.5,3.36,1.0152,0.965,9,9,7705432,0.328673,0.00817185,41.0079
1.46,4.4,1.0152,0.7325,10,10,9325035,0.168592,0.00136684,48.7739
4.98,3.24,1.0152,0.965625,12,9,8769934,0.269401,0.00145703,48.4964
4.88,5.27,1.0152,0.96375,11,10,9679894,0.164651,0.000719574,51.5603
3.52,3.27,1.0152,0.62875,11,10,9679894,0.164651,0.000719574,51.5603
1.73,4.11,1.0152,0.73,10,10,9325035,0.168592,0.00136684,48.7739
4.84,1.12,1.0152,0.8625,11,8,7193390,0.567064,0.00599177,42.3555
5.22,0.87,1.0152,0.598125,12,8,7548748,0.535814,0.00569089,42.5793
3.34,0.97,1.0152,0.69375,11,8,7193390,0.567064,0.00599177,42.3555
1.08,4.35,1.0152,0.81375,9,10,8970750,0.289651,0.00710427,41.6159
1.4,4.12,1.0152,0.69,10,10,9325035,0.168592,0.00136684,48.7739
5.17,0.25,1.0152,0.823125,11,6,5094374,2.04954,0.0676599,31.8277
4.56,4.79,1.0152,0.88375,11,10,9679894,0.164651,0.000719574,51.5603
4.86,3.36,1.0152,0.991875,12,9,8769934,0.269401,0.00145703,48.4964
3.06,0.82,1.0152,1.01125,11,7,6092067,0.993276,0.0207483,36.9612
3.94,4.71,1.0152,0.835,11,10,9679894,0.164651,0.000719574,51.5603
2.5,3.89,1.0152,0.6425,11,10,9679894,0.164651,0.000719574,51.5603
4.9,4.17,1.0152,0.674375,12,10,10035252,0.133401,0.000410897,53.9937
4.61,4.79,1.0152,0.886875,11,10,9679894,0.164651,0.000719574,51.5603
1.22,4.39,1.0152,0.85375,9,10,8970750,0.289651,0.00710427,41.6159
2.06,2.49,1.0152,0.88,10,9,8059717,0.326594,0.00240575,46.3186
0.21,1.58,1.0152,1,7,8,5779125,1.11195,0.0636009,32.0964
1.45,1.01,1.0152,0.68625,10,8,6838531,0.52741,0.00665487,41.8997
4.6,1.19,1.0152,0.8825,11,8,7193390,0.567064,0.00599177,42.3555
3.43,0.81,1.0152,0.619375,11,8,7193390,0.567064,0.00599177,42.3555
0.97,0.72,1.0152,0.9625,9,7,5382923,1.05578,0.027168,35.7905
4.13,2.04,1.0152,0.768125,11,9,8414576,0.264094,0.00177291,47.6442
0.03,0.76,1.0152,1,4,7,3765961,6.07074,9.67327,10.2753
2.99,1.53,1.0152,0.951875,11,8,7193390,0.567064,0.00599177,42.3555
1.45,0.14,1.0152,0.9225,9,5,3452198,3.66193,0.361206,24.5535
1.88,4.2,1.0152,0.76,10,10,9325035,0.168592,0.00136684,48.7739
4.83,4.05,1.0152,0.657188,12,10,10035252,0.133401,0.000410897,53.9937
1.28,3.62,1.0152,0.6125,10,10,9325035,0.168592,0.00136684,48.7739
3.06,3.49,1.0152,0.6275,11,10,9679894,0.164651,0.000719574,51.5603
3.52,1.91,1.0152,0.6975,11,9,8414576,0.264094,0.00177291,47.6442
1,3.51,1.0152,1.0025,10,9,8059717,0.326594,0.00240575,46.3186
2.39,3.04,1.0152,0.909375,11,9,8414576,0.264094,0.00177291,47.6442
2.94,3.79,1.0152,0.6575,11,10,9679894,0.164651,0.000719574,51.5603
5.37,4.1,1.0152,0.680312,12,10,10035252,0.133401,0.000410897,53.9937
4.99,0.69,1.0152,1.00187,11,7,6092067,0.993276,0.0207483,36.9612
5.29,3.43,1.0152,0.594063,12,10,10035252,0.133401,0.000410897,53.9937
2.1,3.61,1.0152,0.5825,11,10,9679894,0.164651,0.000719574,51.5603
5.46,0.91,1.0152,0.625625,12,8,7548748,0.535814,0.00569089,42.5793
3.88,4.16,1.0152,0.7625,11,10,9679894,0.164651,0.000719574,51.5603
2.7,0.84,1.0152,1.00875,11,7,6092067,0.993276,0.0207483,36.9612
1.78,4.58,1.0152,0.795,10,10,9325035,0.168592,0.00136684,48.7739
4.65,2.55,1.0152,0.928125,11,9,8414576,0.264094,0.00177291,47.6442
2.29,2.42,1.0152,0.89125,10,9,8059717,0.326594,0.00240575,46.3186
5.54,3.43,1.0152,0.601875,12,10,10035252,0.133401,0.000410897,53.9937
1.11,2.07,1.0152,0.795,9,9,7705432,0.328673,0.00817185,41.0079
5.05,1.16,1.0152,0.895625,11,8,7193390,0.567064,0.00599177,42.3555
4.87,0.02,1.0152,0.92875,10,3,2368228,14.3321,4.59512,13.5081
0.98,1.28,1.0152,0.885,9,8,6484246,0.65241,0.0123607,39.2106
2.5,1.14,1.0152,0.8825,10,8,6838531,0.52741,0.00665487,41.8997
2.71,4.59,1.0152,0.743125,11,10,9679894,0.164651,0.000719574,51.5603
2.5,3.21,1.0152,0.95875,11,9,8414576,0.264094,0.00177291,47.6442
2.3,3.88,1.0152,0.62875,11,10,9679894,0.164651,0.000719574,51.5603
