c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
3.25,4.57,4.14,8.38E-07,5.86E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
0.7,5.14,4.52,8.38E-07,6.36E-07,30,31,27,4976618,1.05E-07,1.04E-15,168.314
3.93,2.59,1.55,8.38E-07,4.76E-07,32,30,26,4727958,2.10E-07,3.94E-15,162.508
1.77,4.52,0.22,8.38E-07,5.00E-07,32,31,23,4074346,1.51E-06,2.50E-13,144.477
4.56,0.1,1.82,8.38E-07,5.63E-07,32,25,26,4578778,8.00E-07,2.76E-14,154.051
3.98,1.94,1.63,8.38E-07,4.76E-07,32,30,26,4727958,2.10E-07,3.94E-15,162.508
1.15,4.21,1.09,8.38E-07,6.62E-07,31,30,25,4495646,3.83E-07,1.57E-14,156.499
2.27,3.88,3.88,8.38E-07,5.95E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
0.39,0.05,4.77,8.38E-07,6.76E-07,30,24,27,4767766,1.53E-06,9.62E-14,148.633
1.4,5.01,4.87,8.38E-07,7.51E-07,31,30,27,4951278,1.17E-07,1.04E-15,168.288
2.47,4.75,4.18,8.38E-07,5.87E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
0.12,0.52,2.74,8.38E-07,7.92E-07,28,27,26,4620466,3.12E-07,6.16E-15,160.565
2.93,1.39,4.56,8.38E-07,6.48E-07,32,29,27,4925938,1.15E-07,1.09E-15,168.085
2.93,1.36,4.06,8.38E-07,5.87E-07,32,29,27,4925938,1.15E-07,1.09E-15,168.085
0.43,4.48,3.63,8.38E-07,5.12E-07,30,31,27,4976618,1.05E-07,1.04E-15,168.314
2.75,1.99,5.05,8.38E-07,7.41E-07,32,29,27,4925938,1.15E-07,1.09E-15,168.085
1.08,4.76,0.83,8.38E-07,4.75E-07,32,31,25,4529978,3.90E-07,1.57E-14,156.512
2.31,0.2,0.32,8.38E-07,7.23E-07,32,26,23,3925166,1.61E-06,2.56E-13,144.376
4.41,5.3,3.1,8.38E-07,4.81E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
4.57,1.68,4.54,8.38E-07,6.75E-07,32,29,27,4925938,1.15E-07,1.09E-15,168.085
3.94,2.57,3.25,8.38E-07,4.93E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
0.81,1.22,2.5,8.38E-07,7.54E-07,31,28,26,4663790,2.24E-07,4.30E-15,162.127
1.24,2.47,0.78,8.38E-07,8.36E-07,31,30,24,4267830,8.07E-07,6.26E-14,150.501
4.03,4.77,4.62,8.38E-07,7.23E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
3.68,4.64,1.73,8.38E-07,5.09E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
0.57,1.66,2.47,8.38E-07,7.05E-07,30,29,26,4689130,2.01E-07,4.05E-15,162.388
1.84,5.46,0.26,8.38E-07,5.91E-07,32,31,23,4074346,1.51E-06,2.50E-13,144.477
