dname,abserr,seconds,reqerr,threshold,c0,c1,c2,Total_retrieve_size,Compression_error,baseline_io,baseline_maxerr
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0022,1.00E-05,0.4,5.33,0.28,0.53,151992921,0.960938,205698177,0.125
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0005,1.00E-03,0.01,1.71,0.22,1.28,49289612,87.9688,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0006,1.00E-03,0.02,2.58,0.18,1.31,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0007,1.00E-03,0.03,3.58,0.26,1.2,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0009,1.00E-03,0.04,4.02,0.18,1.26,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0009,1.00E-03,0.05,0.38,0.16,1.28,48700700,86.627,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0009,1.00E-03,0.06,3.55,0.17,1.24,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0011,1.00E-03,0.07,3.55,0.17,1.24,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0011,1.00E-03,0.08,0.12,0.2,1.18,48125473,96.0625,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0011,1.00E-03,0.09,0.12,0.2,1.18,48125473,96.0625,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0014,1.00E-03,0.1,0.48,0.17,1.17,48700700,86.627,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0015,1.00E-03,0.11,1.89,0.19,1.14,49289612,87.9688,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0014,1.00E-03,0.12,3.4,0.28,1.04,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0014,1.00E-03,0.13,3.4,0.28,1.04,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0014,1.00E-03,0.14,1.41,0.18,1.12,49289612,87.9688,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0014,1.00E-03,0.15,1.41,0.18,1.12,49289612,87.9688,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0017,1.00E-03,0.16,3.18,0.19,1.07,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0015,1.00E-03,0.17,1.81,0.17,1.07,49289612,87.9688,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0017,1.00E-03,0.18,2.56,0.18,1.06,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0016,1.00E-03,0.19,1.34,0.3,0.93,49289612,87.9688,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0023,1.00E-03,0.2,1.34,0.3,0.93,49289612,87.9688,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0028,1.00E-03,0.21,0.78,0.17,1.01,48995156,89.4688,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0017,1.00E-03,0.22,0.78,0.17,1.01,48995156,89.4688,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0019,1.00E-03,0.23,3.8,0.21,0.96,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0026,1.00E-03,0.24,3.28,0.19,0.95,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0019,1.00E-03,0.25,3.28,0.19,0.95,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.002,1.00E-03,0.26,2.62,0.2,0.91,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0019,1.00E-03,0.27,2.62,0.2,0.91,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0019,1.00E-03,0.28,0.9,0.16,0.94,49289612,87.9688,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.002,1.00E-03,0.29,0.9,0.16,0.94,49289612,87.9688,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.002,1.00E-03,0.3,0.9,0.16,0.94,49289612,87.9688,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.003,1.00E-03,0.31,2.52,0.15,0.89,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0026,1.00E-03,0.32,4.42,0.17,0.86,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0022,1.00E-03,0.33,4.42,0.17,0.86,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0022,1.00E-03,0.34,4.78,0.18,0.81,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0023,1.00E-03,0.35,4.78,0.18,0.81,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.003,1.00E-03,0.36,4.78,0.18,0.81,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0023,1.00E-03,0.37,3.52,0.13,0.83,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0022,1.00E-03,0.38,4.06,0.18,0.76,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0024,1.00E-03,0.39,4.06,0.18,0.76,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_9.95e+01.csv,9.95E+01,0.0024,1.00E-03,0.4,0.65,0.12,0.78,48995156,89.4688,85061059,14.4609
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0004,1.00E-01,0.01,2.5,0.13,0.77,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0007,1.00E-01,0.02,2.5,0.13,0.77,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0009,1.00E-01,0.03,4.99,0.39,0.48,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.001,1.00E-01,0.04,4.99,0.39,0.48,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0016,1.00E-01,0.05,3.49,0.19,0.53,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0013,1.00E-01,0.06,3.49,0.19,0.53,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0013,1.00E-01,0.07,3.49,0.19,0.53,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0014,1.00E-01,0.08,3.49,0.19,0.53,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0021,1.00E-01,0.09,3.49,0.19,0.53,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0015,1.00E-01,0.1,3.49,0.19,0.53,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0021,1.00E-01,0.11,3.02,0.24,0.47,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0018,1.00E-01,0.12,3.02,0.24,0.47,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.002,1.00E-01,0.13,3.02,0.24,0.47,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0022,1.00E-01,0.14,3.02,0.24,0.47,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.003,1.00E-01,0.15,3.02,0.24,0.47,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0022,1.00E-01,0.16,5.3,0.31,0.39,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0023,1.00E-01,0.17,5.3,0.31,0.39,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0024,1.00E-01,0.18,5.3,0.31,0.39,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0026,1.00E-01,0.19,5.4,0.24,0.41,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0028,1.00E-01,0.2,5.4,0.24,0.41,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0037,1.00E-01,0.21,5.4,0.24,0.41,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0029,1.00E-01,0.22,3.24,0.14,0.41,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0031,1.00E-01,0.23,3.24,0.14,0.41,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.003,1.00E-01,0.24,3.24,0.14,0.41,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0036,1.00E-01,0.25,3.24,0.14,0.41,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.003,1.00E-01,0.26,3.24,0.14,0.41,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0032,1.00E-01,0.27,3.24,0.14,0.41,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.004,1.00E-01,0.28,3.24,0.14,0.41,716311,9343.05,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0032,1.00E-01,0.29,5.12,0.17,0.38,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0042,1.00E-01,0.3,5.12,0.17,0.38,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0035,1.00E-01,0.31,5.12,0.17,0.38,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0039,1.00E-01,0.32,5.12,0.17,0.38,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0037,1.00E-01,0.33,5.12,0.17,0.38,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0039,1.00E-01,0.34,5.12,0.17,0.38,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.004,1.00E-01,0.35,5.12,0.17,0.38,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0036,1.00E-01,0.36,5.12,0.17,0.38,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0042,1.00E-01,0.37,5.12,0.17,0.38,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0045,1.00E-01,0.38,5.12,0.17,0.38,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.004,1.00E-01,0.39,5.12,0.17,0.38,869555,9454.34,10570641,1053.8
pres-98x1200x1200_9.95e+03.csv,9.95E+03,0.0044,1.00E-01,0.4,5.12,0.17,0.38,869555,9454.34,10570641,1053.8
qc-98x1200x1200_3.01e-08.csv,3.01E-08,0.0005,1.00E-05,0.01,5.46,0.78,0.89,73797299,2.92E-08,96365484,4.17E-09
qc-98x1200x1200_3.01e-08.csv,3.01E-08,0.0007,1.00E-05,0.02,0.24,0.35,0.89,71750687,3.01E-08,96365484,4.17E-09
qc-98x1200x1200_3.01e-08.csv,3.01E-08,0.0007,1.00E-05,0.03,0.24,0.35,0.89,71750687,3.01E-08,96365484,4.17E-09
qc-98x1200x1200_3.01e-08.csv,3.01E-08,0.0009,1.00E-05,0.04,0.24,0.35,0.89,71750687,3.01E-08,96365484,4.17E-09
qc-98x1200x1200_3.01e-08.csv,3.01E-08,0.0014,1.00E-05,0.05,0.24,0.35,0.89,71750687,3.01E-08,96365484,4.17E-09
qc-98x1200x1200_3.01e-08.csv,3.01E-08,0.0014,1.00E-05,0.06,0.24,0.35,0.89,71750687,3.01E-08,96365484,4.17E-09
qc-98x1200x1200_3.01e-08.csv,3.01E-08,0.0012,1.00E-05,0.07,0.24,0.35,0.89,71750687,3.01E-08,96365484,4.17E-09
qc-98x1200x1200_3.01e-08.csv,3.01E-08,0.0013,1.00E-05,0.08,0.24,0.35,0.89,71750687,3.01E-08,96365484,4.17E-09
qc-98x1200x1200_3.01e-08.csv,3.01E-08,0.0015,1.00E-05,0.09,0.24,0.35,0.89,71750687,3.01E-08,96365484,4.17E-09
qc-98x1200x1200_3.01e-08.csv,3.01E-08,0.0018,1.00E-05,0.1,0.24,0.35,0.89,71750687,3.01E-08,96365484,4.17E-09
qc-98x1200x1200_3.01e-08.csv,3.01E-08,0.0018,1.00E-05,0.11,0.24,0.35,0.89,71750687,3.01E-08,96365484,4.17E-09
qc-98x1200x1200_3.01e-08.csv,3.01E-08,0.0019,1.00E-05,0.12,0.24,0.35,0.89,71750687,3.01E-08,96365484,4.17E-09
